name,prices,image_url
Sunny Crust White Toast Bread,"{'New World': {'price': np.float64(2.49), 'link': 'https://www.newworld.co.nz/shop/product/5013058_ea_000nw?name=sunny-crust-white-toast-bread'}, ""Pak'nSave"": {'price': np.float64(2.29), 'link': 'https://www.paknsave.co.nz/shop/product/5013058_ea_000pns?name=sunny-crust-white-toast-bread'}, 'Woolworths': {'price': np.float64(8.0), 'link': 'https://www.woolworths.co.nz/shop/productdetails?stockcode=755527&name=paseo-luxury-toilet-paper-8pk-long-roll-white-3-ply'}}",https://a.fsimg.co.nz/product/retail/fan/image/400x400/5013058.png?w=384
Pams White 2Ply Paper Towels,"{'New World': {'price': np.float64(3.29), 'link': 'https://www.newworld.co.nz/shop/product/5003810_ea_000nw?name=pams-white-2ply-paper-towels'}, ""Pak'nSave"": {'price': np.float64(2.79), 'link': 'https://www.paknsave.co.nz/shop/product/5003810_ea_000pns?name=pams-white-2ply-paper-towels'}, 'Woolworths': {'price': np.float64(2.5), 'link': 'https://www.woolworths.co.nz/shop/productdetails?stockcode=60867&name=tuffy-paper-towels-white-2ply'}}",https://a.fsimg.co.nz/product/retail/fan/image/400x400/5003810.png?w=384
Dole Bananas Snack Pack,"{'New World': {'price': np.float64(2.99), 'link': 'https://www.newworld.co.nz/shop/product/5048061_ea_000nw?name=dole-bananas-snack-pack'}, ""Pak'nSave"": {'price': np.float64(3.49), 'link': 'https://www.paknsave.co.nz/shop/product/5046542_kgm_000pns?name=-bananas'}, 'Woolworths': {'price': np.float64(15.0), 'link': 'https://www.woolworths.co.nz/shop/productdetails?stockcode=443877&name=paseo-luxury-toilet-paper-24pk-3-ply-value-pack'}}",https://a.fsimg.co.nz/product/retail/fan/image/400x400/5048061.png?w=384
Gold Kiwifruit,"{'New World': {'price': np.float64(8.99), 'link': 'https://www.newworld.co.nz/shop/product/5039977_kgm_000nw?name=-gold-kiwifruit'}, ""Pak'nSave"": {'price': np.float64(5.99), 'link': 'https://www.paknsave.co.nz/shop/product/5009653_ea_000pns?name=whittaker%27s-almond-gold-33%25-cocoa-milk-chocolate-block'}, 'Woolworths': {'price': np.float64(5.0), 'link': 'https://www.woolworths.co.nz/shop/productdetails?stockcode=212041&name=woolworths-kiwifruit-red'}}",https://a.fsimg.co.nz/product/retail/fan/image/400x400/5039977.png?w=384
Ciabatta Rolls,"{'New World': {'price': np.float64(5.49), 'link': 'https://www.newworld.co.nz/shop/product/5100099_ea_000nw?name=-ciabatta-rolls'}, ""Pak'nSave"": {'price': np.float64(6.79), 'link': 'https://www.paknsave.co.nz/shop/product/5018101_ea_000pns?name=purex-mega-long-white-2-ply-toilet-rolls'}, 'Woolworths': {'price': np.float64(3.8), 'link': 'https://www.woolworths.co.nz/shop/productdetails?stockcode=324762&name=woolworths-bread-rolls-dinner'}}",https://a.fsimg.co.nz/product/retail/fan/image/400x400/5100099.png?w=384
Pams Fresh Cherry Tomatoes,"{'New World': {'price': np.float64(2.99), 'link': 'https://www.newworld.co.nz/shop/product/5039973_ea_000nw?name=pams-fresh-cherry-tomatoes'}, ""Pak'nSave"": {'price': np.float64(3.79), 'link': 'https://www.paknsave.co.nz/shop/product/5039973_ea_000pns?name=pams-fresh-cherry-tomatoes'}, 'Woolworths': {'price': np.float64(3.3), 'link': 'https://www.woolworths.co.nz/shop/productgroup/188169'}}",https://a.fsimg.co.nz/product/retail/fan/image/400x400/5039973.png?w=384
Value Soda Water,"{'New World': {'price': np.float64(1.29), 'link': 'https://www.newworld.co.nz/shop/product/5094844_ea_000nw?name=value-soda-water'}, ""Pak'nSave"": {'price': np.float64(1.22), 'link': 'https://www.paknsave.co.nz/shop/product/5094844_ea_000pns?name=value-soda-water'}, 'Woolworths': {'price': np.float64(1.25), 'link': 'https://www.woolworths.co.nz/shop/productdetails?stockcode=644226&name=ninety-nine-drink-mixers-soda-water-99-sugar-free'}}",https://a.fsimg.co.nz/product/retail/fan/image/400x400/5094844.png?w=384
Value Trim Milk,"{'New World': {'price': np.float64(4.39), 'link': 'https://www.newworld.co.nz/shop/product/5260718_ea_000nw?name=value-trim-milk'}, ""Pak'nSave"": {'price': np.float64(4.4), 'link': 'https://www.paknsave.co.nz/shop/product/5201486_ea_000pns?name=pams-value-trim-milk'}, 'Woolworths': {'price': np.float64(6.75), 'link': 'https://www.woolworths.co.nz/shop/productdetails?stockcode=282768&name=woolworths-milk-standard'}}",https://a.fsimg.co.nz/product/retail/fan/image/400x400/5260718.png?w=384
Loose Red Tomatoes,"{'New World': {'price': np.float64(4.99), 'link': 'https://www.newworld.co.nz/shop/product/5040098_kgm_000nw?name=-loose-red-tomatoes'}, ""Pak'nSave"": {'price': np.float64(4.49), 'link': 'https://www.paknsave.co.nz/shop/product/5040098_kgm_000pns?name=-loose-red-tomatoes'}, 'Woolworths': {'price': np.float64(0.92), 'link': 'https://www.woolworths.co.nz/shop/productdetails?stockcode=311488&name=essentials-diced-tomatoes'}}",https://a.fsimg.co.nz/product/retail/fan/image/400x400/5040098.png?w=384
Dole Bobby Bananas,"{'New World': {'price': np.float64(4.49), 'link': 'https://www.newworld.co.nz/shop/product/5007770_ea_000nw?name=dole-bobby-bananas'}, ""Pak'nSave"": {'price': np.float64(3.49), 'link': 'https://www.paknsave.co.nz/shop/product/5046542_kgm_000pns?name=-bananas'}, 'Woolworths': {'price': np.float64(5.29), 'link': 'https://www.woolworths.co.nz/shop/productgroup/134261'}}",https://a.fsimg.co.nz/product/retail/fan/image/400x400/5007770.png?w=384
Kiwi Blue Still Spring Water,"{'New World': {'price': np.float64(1.29), 'link': 'https://www.newworld.co.nz/shop/product/5005354_ea_000nw?name=kiwi-blue-still-spring-water'}, ""Pak'nSave"": {'price': np.float64(1.49), 'link': 'https://www.paknsave.co.nz/shop/product/5040009_ea_000pns?name=-spring-onions'}, 'Woolworths': {'price': np.float64(1.25), 'link': 'https://www.woolworths.co.nz/shop/productdetails?stockcode=644226&name=ninety-nine-drink-mixers-soda-water-99-sugar-free'}}",https://a.fsimg.co.nz/product/retail/fan/image/400x400/5005354.png?w=384
Royal Gala Apples,"{'New World': {'price': np.float64(5.99), 'link': 'https://www.newworld.co.nz/shop/product/5046525_kgm_000nw?name=-royal-gala-apples'}, ""Pak'nSave"": {'price': np.float64(2.29), 'link': 'https://www.paknsave.co.nz/shop/product/5046525_kgm_000pns?name=-royal-gala-apples'}, 'Woolworths': {'price': np.float64(4.49), 'link': 'https://www.woolworths.co.nz/shop/productdetails?stockcode=155003&name=fresh-fruit-apples-royal-gala'}}",https://a.fsimg.co.nz/product/retail/fan/image/400x400/5046525.png?w=384
Pams Diced Tomatoes In Juice,"{'New World': {'price': np.float64(1.39), 'link': 'https://www.newworld.co.nz/shop/product/5005955_ea_000nw?name=pams-diced-tomatoes-in-juice'}, ""Pak'nSave"": {'price': np.float64(1.19), 'link': 'https://www.paknsave.co.nz/shop/product/5005955_ea_000pns?name=pams-diced-tomatoes-in-juice'}, 'Woolworths': {'price': np.float64(3.5), 'link': 'https://www.woolworths.co.nz/shop/productdetails?stockcode=58645&name=woolworths-fresh-tomatoes-strawberry'}}",https://a.fsimg.co.nz/product/retail/fan/image/400x400/5005955.png?w=384
Pams Edam Cheese,"{'New World': {'price': np.float64(7.89), 'link': 'https://www.newworld.co.nz/shop/product/5007356_ea_000nw?name=pams-edam-cheese'}, ""Pak'nSave"": {'price': np.float64(11.99), 'link': 'https://www.paknsave.co.nz/shop/product/5268694_ea_000pns?name=pams-edam-cheese'}, 'Woolworths': {'price': np.float64(11.9), 'link': 'https://www.woolworths.co.nz/shop/productgroup/80842'}}",https://a.fsimg.co.nz/product/retail/fan/image/400x400/5007356.png?w=384
Golden Crumpets,"{'New World': {'price': np.float64(3.79), 'link': 'https://www.newworld.co.nz/shop/product/5007583_ea_000nw?name=golden-crumpets'}, ""Pak'nSave"": {'price': np.float64(2.99), 'link': 'https://www.paknsave.co.nz/shop/product/5007583_ea_000pns?name=golden-crumpets'}, 'Woolworths': {'price': np.float64(3.0), 'link': 'https://www.woolworths.co.nz/shop/productdetails?stockcode=682452&name=golden-crumpets-round'}}",https://a.fsimg.co.nz/product/retail/fan/image/400x400/5007583.png?w=384
NZ Premium Beef Mince,"{'New World': {'price': np.float64(23.99), 'link': 'https://www.newworld.co.nz/shop/product/5101189_kgm_000nw?name=-nz-premium-beef-mince'}, ""Pak'nSave"": {'price': np.float64(21.99), 'link': 'https://www.paknsave.co.nz/shop/product/5101189_kgm_000pns?name=-nz-premium-beef-mince'}, 'Woolworths': {'price': np.float64(12.9), 'link': 'https://www.woolworths.co.nz/shop/productdetails?stockcode=73034&name=woolworths-nz-chicken-breast-skinless-boneless'}}",https://a.fsimg.co.nz/product/retail/fan/image/400x400/5101189.png?w=384
White Washed Potatoes,"{'New World': {'price': np.float64(2.79), 'link': 'https://www.newworld.co.nz/shop/product/5045849_kgm_000nw?name=-white-washed-potatoes'}, ""Pak'nSave"": {'price': np.float64(2.79), 'link': 'https://www.paknsave.co.nz/shop/product/5045849_kgm_000pns?name=-white-washed-potatoes'}, 'Woolworths': {'price': np.float64(4.09), 'link': 'https://www.woolworths.co.nz/shop/productgroup/188100'}}",https://a.fsimg.co.nz/product/retail/fan/image/400x400/5045849.png?w=384
Coca-Cola Zero Sugar Soft Drink,"{'New World': {'price': np.float64(4.69), 'link': 'https://www.newworld.co.nz/shop/product/5306535_ea_000nw?name=coca-cola-zero-sugar-soft-drink'}, ""Pak'nSave"": {'price': np.float64(4.59), 'link': 'https://www.paknsave.co.nz/shop/product/5001903_ea_000pns?name=coca-cola-soft-drink'}, 'Woolworths': {'price': np.float64(5.29), 'link': 'https://www.woolworths.co.nz/shop/productdetails?stockcode=229608&name=coca-cola-soft-drink-zero-sugar'}}",https://a.fsimg.co.nz/product/retail/fan/image/400x400/5306535.png?w=384
Coca-Cola Soft Drink,"{'New World': {'price': np.float64(4.79), 'link': 'https://www.newworld.co.nz/shop/product/5001548_ea_000nw?name=coca-cola-soft-drink'}, ""Pak'nSave"": {'price': np.float64(4.59), 'link': 'https://www.paknsave.co.nz/shop/product/5001903_ea_000pns?name=coca-cola-soft-drink'}, 'Woolworths': {'price': np.float64(5.29), 'link': 'https://www.woolworths.co.nz/shop/productdetails?stockcode=179075&name=coca-cola-soft-drink-coke'}}",https://a.fsimg.co.nz/product/retail/fan/image/400x400/5001548.png?w=384
Bananas,"{'New World': {'price': np.float64(3.69), 'link': 'https://www.newworld.co.nz/shop/product/5046542_kgm_000nw?name=-bananas'}, ""Pak'nSave"": {'price': np.float64(3.49), 'link': 'https://www.paknsave.co.nz/shop/product/5046542_kgm_000pns?name=-bananas'}, 'Woolworths': {'price': np.float64(3.69), 'link': 'https://www.woolworths.co.nz/shop/productdetails?stockcode=133211&name=fresh-fruit-bananas-yellow'}}",https://a.fsimg.co.nz/product/retail/fan/image/400x400/5046542.png?w=384
Broccoli,"{'New World': {'price': np.float64(2.69), 'link': 'https://www.newworld.co.nz/shop/product/5039956_ea_000nw?name=-broccoli'}, ""Pak'nSave"": {'price': np.float64(2.99), 'link': 'https://www.paknsave.co.nz/shop/product/5039956_ea_000pns?name=-broccoli'}, 'Woolworths': {'price': np.float64(2.5), 'link': 'https://www.woolworths.co.nz/shop/productdetails?stockcode=281082&name=fresh-vegetable-broccoli-head'}}",https://a.fsimg.co.nz/product/retail/fan/image/400x400/5039956.png?w=384
Large Pre Ripe Avocado,"{'New World': {'price': np.float64(1.79), 'link': 'https://www.newworld.co.nz/shop/product/5262465_ea_000nw?name=-large-pre-ripe-avocado'}, ""Pak'nSave"": {'price': np.float64(1.39), 'link': 'https://www.paknsave.co.nz/shop/product/5028110_ea_000pns?name=-avocado'}, 'Woolworths': {'price': np.float64(7.9), 'link': 'https://www.woolworths.co.nz/shop/productdetails?stockcode=143465&name=fresh-fruit-nectarines-yellow-flesh-large'}}",https://a.fsimg.co.nz/product/retail/fan/image/400x400/5262465.png?w=384
Value Standard Milk,"{'New World': {'price': np.float64(4.39), 'link': 'https://www.newworld.co.nz/shop/product/5260709_ea_000nw?name=value-standard-milk'}, ""Pak'nSave"": {'price': np.float64(4.4), 'link': 'https://www.paknsave.co.nz/shop/product/5201479_ea_000pns?name=pams-value-standard-milk'}, 'Woolworths': {'price': np.float64(6.75), 'link': 'https://www.woolworths.co.nz/shop/productdetails?stockcode=282768&name=woolworths-milk-standard'}}",https://a.fsimg.co.nz/product/retail/fan/image/400x400/5260709.png?w=384
Pams Pure Butter,"{'New World': {'price': np.float64(7.19), 'link': 'https://www.newworld.co.nz/shop/product/5023660_ea_000nw?name=pams-pure-butter'}, ""Pak'nSave"": {'price': np.float64(6.99), 'link': 'https://www.paknsave.co.nz/shop/product/5023660_ea_000pns?name=pams-pure-butter'}, 'Woolworths': {'price': np.float64(7.19), 'link': 'https://www.woolworths.co.nz/shop/productdetails?stockcode=827847&name=woolworths-butter-salted'}}",https://a.fsimg.co.nz/product/retail/fan/image/400x400/5023660.png?w=384
Red Capsicum,"{'New World': {'price': np.float64(2.39), 'link': 'https://www.newworld.co.nz/shop/product/5046503_ea_000nw?name=-red-capsicum'}, ""Pak'nSave"": {'price': np.float64(4.49), 'link': 'https://www.paknsave.co.nz/shop/product/5040098_kgm_000pns?name=-loose-red-tomatoes'}, 'Woolworths': {'price': np.float64(2.39), 'link': 'https://www.woolworths.co.nz/shop/productdetails?stockcode=281197&name=fresh-vegetable-capsicum-red'}}",https://a.fsimg.co.nz/product/retail/fan/image/400x400/5046503.png?w=384
Telegraph Cucumber,"{'New World': {'price': np.float64(3.49), 'link': 'https://www.newworld.co.nz/shop/product/5028889_ea_000nw?name=-telegraph-cucumber'}, ""Pak'nSave"": {'price': np.float64(2.99), 'link': 'https://www.paknsave.co.nz/shop/product/5028889_ea_000pns?name=-telegraph-cucumber'}, 'Woolworths': {'price': np.float64(2.9), 'link': 'https://www.woolworths.co.nz/shop/productdetails?stockcode=281455&name=fresh-vegetable-cucumbers-telegraph'}}",https://a.fsimg.co.nz/product/retail/fan/image/400x400/5028889.png?w=384
New World Eco Shopping Bag,"{'New World': {'price': np.float64(0.99), 'link': 'https://www.newworld.co.nz/shop/product/5226143_ea_000nw?name=new-world-eco-shopping-bag'}, ""Pak'nSave"": {'price': np.float64(3.49), 'link': 'https://www.paknsave.co.nz/shop/product/5015656_ea_000pns?name=doritos-cheese-supreme-corn-chips-party-bag-share-pack'}, 'Woolworths': {'price': np.float64(3.3), 'link': 'https://www.woolworths.co.nz/shop/productgroup/188169'}}",https://a.fsimg.co.nz/product/retail/fan/image/400x400/5226143.png?w=384
Pams Standard Milk,"{'New World': {'price': np.float64(2.95), 'link': 'https://www.newworld.co.nz/shop/product/5260707_ea_000nw?name=pams-standard-milk'}, ""Pak'nSave"": {'price': np.float64(4.4), 'link': 'https://www.paknsave.co.nz/shop/product/5201479_ea_000pns?name=pams-value-standard-milk'}, 'Woolworths': {'price': np.float64(6.75), 'link': 'https://www.woolworths.co.nz/shop/productdetails?stockcode=282768&name=woolworths-milk-standard'}}",https://a.fsimg.co.nz/product/retail/fan/image/400x400/5260707.png?w=384
Pams Baby Spinach,"{'New World': {'price': np.float64(3.99), 'link': 'https://www.newworld.co.nz/shop/product/5040464_ea_000nw?name=pams-baby-spinach'}, ""Pak'nSave"": {'price': np.float64(3.99), 'link': 'https://www.paknsave.co.nz/shop/product/5040464_ea_000pns?name=pams-baby-spinach'}, 'Woolworths': {'price': np.float64(3.3), 'link': 'https://www.woolworths.co.nz/shop/productgroup/188169'}}",https://a.fsimg.co.nz/product/retail/fan/image/400x400/5040464.png?w=384
Pams Standard Milk,"{'New World': {'price': np.float64(2.95), 'link': 'https://www.newworld.co.nz/shop/product/5260707_ea_000nw?name=pams-standard-milk'}, ""Pak'nSave"": {'price': np.float64(4.4), 'link': 'https://www.paknsave.co.nz/shop/product/5201479_ea_000pns?name=pams-value-standard-milk'}, 'Woolworths': {'price': np.float64(6.75), 'link': 'https://www.woolworths.co.nz/shop/productdetails?stockcode=282768&name=woolworths-milk-standard'}}",https://a.fsimg.co.nz/product/retail/fan/image/400x400/5260707.png?w=384
Molenberg Original Toast Bread,"{'New World': {'price': np.float64(4.19), 'link': 'https://www.newworld.co.nz/shop/product/5026127_ea_000nw?name=molenberg-original-toast-bread'}, ""Pak'nSave"": {'price': np.float64(3.79), 'link': 'https://www.paknsave.co.nz/shop/product/5026127_ea_000pns?name=molenberg-original-toast-bread'}, 'Woolworths': {'price': np.float64(4.19), 'link': 'https://www.woolworths.co.nz/shop/productdetails?stockcode=275585&name=molenberg-toast-bread-original'}}",https://a.fsimg.co.nz/product/retail/fan/image/400x400/5026127.png?w=384
Pams Fresh Cream,"{'New World': {'price': np.float64(3.05), 'link': 'https://www.newworld.co.nz/shop/product/5028852_ea_000nw?name=pams-fresh-cream'}, ""Pak'nSave"": {'price': np.float64(4.5), 'link': 'https://www.paknsave.co.nz/shop/product/5040641_ea_000pns?name=pams-fresh-cream'}, 'Woolworths': {'price': np.float64(3.69), 'link': 'https://www.woolworths.co.nz/shop/productdetails?stockcode=133211&name=fresh-fruit-bananas-yellow'}}",https://a.fsimg.co.nz/product/retail/fan/image/400x400/5028852.png?w=384
Pams Fresh Cream,"{'New World': {'price': np.float64(3.05), 'link': 'https://www.newworld.co.nz/shop/product/5028852_ea_000nw?name=pams-fresh-cream'}, ""Pak'nSave"": {'price': np.float64(4.5), 'link': 'https://www.paknsave.co.nz/shop/product/5040641_ea_000pns?name=pams-fresh-cream'}, 'Woolworths': {'price': np.float64(3.69), 'link': 'https://www.woolworths.co.nz/shop/productdetails?stockcode=133211&name=fresh-fruit-bananas-yellow'}}",https://a.fsimg.co.nz/product/retail/fan/image/400x400/5028852.png?w=384
Value Standard Milk,"{'New World': {'price': np.float64(4.39), 'link': 'https://www.newworld.co.nz/shop/product/5260709_ea_000nw?name=value-standard-milk'}, ""Pak'nSave"": {'price': np.float64(4.4), 'link': 'https://www.paknsave.co.nz/shop/product/5201479_ea_000pns?name=pams-value-standard-milk'}, 'Woolworths': {'price': np.float64(6.75), 'link': 'https://www.woolworths.co.nz/shop/productdetails?stockcode=282768&name=woolworths-milk-standard'}}",https://a.fsimg.co.nz/product/retail/fan/image/400x400/5260709.png?w=384
Nature's Fresh White Toast Bread,"{'New World': {'price': np.float64(3.99), 'link': 'https://www.newworld.co.nz/shop/product/5026067_ea_000nw?name=nature%27s-fresh-white-toast-bread'}, ""Pak'nSave"": {'price': np.float64(3.59), 'link': 'https://www.paknsave.co.nz/shop/product/5026067_ea_000pns?name=nature%27s-fresh-white-toast-bread'}, 'Woolworths': {'price': np.float64(3.99), 'link': 'https://www.woolworths.co.nz/shop/productdetails?stockcode=275560&name=natures-fresh-toast-bread-white'}}",https://a.fsimg.co.nz/product/retail/fan/image/400x400/5026067.png?w=384
Pams Sweet Temptation Tomatoes,"{'New World': {'price': np.float64(2.49), 'link': 'https://www.newworld.co.nz/shop/product/5047405_ea_000nw?name=pams-sweet-temptation-tomatoes'}, ""Pak'nSave"": {'price': np.float64(6.99), 'link': 'https://www.paknsave.co.nz/shop/product/5023660_ea_000pns?name=pams-pure-butter'}, 'Woolworths': {'price': np.float64(5.49), 'link': 'https://www.woolworths.co.nz/shop/productdetails?stockcode=149681&name=fresh-tomatoes-loose'}}",https://a.fsimg.co.nz/product/retail/fan/image/400x400/5047405.png?w=384
Brown Onions,"{'New World': {'price': np.float64(1.79), 'link': 'https://www.newworld.co.nz/shop/product/5045856_kgm_000nw?name=-brown-onions'}, ""Pak'nSave"": {'price': np.float64(1.69), 'link': 'https://www.paknsave.co.nz/shop/product/5045856_kgm_000pns?name=-brown-onions'}, 'Woolworths': {'price': np.float64(1.99), 'link': 'https://www.woolworths.co.nz/shop/productdetails?stockcode=144329&name=fresh-vegetable-onions-brown'}}",https://a.fsimg.co.nz/product/retail/fan/image/400x400/5045856.png?w=384
Pams Iceberg Lettuce,"{'New World': {'price': np.float64(3.29), 'link': 'https://www.newworld.co.nz/shop/product/5252172_ea_000nw?name=pams-iceberg-lettuce'}, ""Pak'nSave"": {'price': np.float64(1.15), 'link': 'https://www.paknsave.co.nz/shop/product/5092911_ea_000pns?name=pams-value-white-toast-fresh-sliced-bread'}, 'Woolworths': {'price': np.float64(2.8), 'link': 'https://www.woolworths.co.nz/shop/productdetails?stockcode=194870&name=leaderbrand-lettuce-crispy-iceberg'}}",https://a.fsimg.co.nz/product/retail/fan/image/400x400/5252172.png?w=384
Sunny Crust Multigrain Toast Bread,"{'New World': {'price': np.float64(2.49), 'link': 'https://www.newworld.co.nz/shop/product/5013060_ea_000nw?name=sunny-crust-multigrain-toast-bread'}, ""Pak'nSave"": {'price': np.float64(2.29), 'link': 'https://www.paknsave.co.nz/shop/product/5013060_ea_000pns?name=sunny-crust-multigrain-toast-bread'}, 'Woolworths': {'price': np.float64(8.5), 'link': 'https://www.woolworths.co.nz/shop/productdetails?stockcode=199725&name=kelloggs-nutrigrain-cereal-protein-fibre-multigrain'}}",https://a.fsimg.co.nz/product/retail/fan/image/400x400/5013060.png?w=384
Prime Beef Mince,"{'New World': {'price': np.float64(19.99), 'link': 'https://www.newworld.co.nz/shop/product/5131155_kgm_000nw?name=-prime-beef-mince'}, ""Pak'nSave"": {'price': np.float64(7.49), 'link': 'https://www.paknsave.co.nz/shop/product/5009865_ea_000pns?name=palm-corned-beef-with-juices'}, 'Woolworths': {'price': np.float64(18.9), 'link': 'https://www.woolworths.co.nz/shop/productgroup/80842'}}",https://a.fsimg.co.nz/product/retail/fan/image/400x400/5131155.png?w=384
Carrots,"{'New World': {'price': np.float64(2.99), 'link': 'https://www.newworld.co.nz/shop/product/5039965_kgm_000nw?name=-carrots'}, ""Pak'nSave"": {'price': np.float64(5.29), 'link': 'https://www.paknsave.co.nz/shop/product/5264169_ea_000pns?name=value-fresh-carrots'}, 'Woolworths': {'price': np.float64(2.5), 'link': 'https://www.woolworths.co.nz/shop/productdetails?stockcode=135344&name=fresh-vegetable-carrots'}}",https://a.fsimg.co.nz/product/retail/fan/image/400x400/5039965.png?w=384
Pams Lite Milk,"{'New World': {'price': np.float64(4.99), 'link': 'https://www.newworld.co.nz/shop/product/5260712_ea_000nw?name=pams-lite-milk'}, ""Pak'nSave"": {'price': np.float64(4.4), 'link': 'https://www.paknsave.co.nz/shop/product/5201487_ea_000pns?name=pams-value-lite-milk'}, 'Woolworths': {'price': np.float64(6.75), 'link': 'https://www.woolworths.co.nz/shop/productdetails?stockcode=282768&name=woolworths-milk-standard'}}",https://a.fsimg.co.nz/product/retail/fan/image/400x400/5260712.png?w=384
Meadow Fresh Original Fresh Milk,"{'New World': {'price': np.float64(5.59), 'link': 'https://www.newworld.co.nz/shop/product/5026262_ea_000nw?name=meadow-fresh-original-fresh-milk'}, ""Pak'nSave"": {'price': np.float64(4.4), 'link': 'https://www.paknsave.co.nz/shop/product/5201487_ea_000pns?name=pams-value-lite-milk'}, 'Woolworths': {'price': np.float64(1.49), 'link': 'https://www.woolworths.co.nz/shop/productdetails?stockcode=701783&name=meadow-fresh-milk-original-uht'}}",https://a.fsimg.co.nz/product/retail/fan/image/400x400/5026262.png?w=384
Pypers Produce Carrots,"{'New World': {'price': np.float64(2.99), 'link': 'https://www.newworld.co.nz/shop/product/5047700_ea_000nw?name=pypers-produce-carrots'}, ""Pak'nSave"": {'price': np.float64(5.29), 'link': 'https://www.paknsave.co.nz/shop/product/5012157_ea_000pns?name=mccain-peas-corn--carrots-mixed-vegetables'}, 'Woolworths': {'price': np.float64(3.0), 'link': 'https://www.woolworths.co.nz/shop/productgroup/181022'}}",https://a.fsimg.co.nz/product/retail/fan/image/400x400/5047700.png?w=384
Pams Value White Toast Fresh Sliced Bread,"{'New World': {'price': np.float64(1.49), 'link': 'https://www.newworld.co.nz/shop/product/5092911_ea_000nw?name=pams-value-white-toast-fresh-sliced-bread'}, ""Pak'nSave"": {'price': np.float64(1.15), 'link': 'https://www.paknsave.co.nz/shop/product/5092911_ea_000pns?name=pams-value-white-toast-fresh-sliced-bread'}, 'Woolworths': {'price': np.float64(3.69), 'link': 'https://www.woolworths.co.nz/shop/productdetails?stockcode=133211&name=fresh-fruit-bananas-yellow'}}",https://a.fsimg.co.nz/product/retail/fan/image/400x400/5092911.png?w=384
Maggi Onion Soup Mix,"{'New World': {'price': np.float64(1.59), 'link': 'https://www.newworld.co.nz/shop/product/5009708_ea_000nw?name=maggi-onion-soup-mix'}, ""Pak'nSave"": {'price': np.float64(1.29), 'link': 'https://www.paknsave.co.nz/shop/product/5009708_ea_000pns?name=maggi-onion-soup-mix'}, 'Woolworths': {'price': np.float64(3.39), 'link': 'https://www.woolworths.co.nz/shop/productdetails?stockcode=479848&name=pringles-chips-sour-cream-onion'}}",https://a.fsimg.co.nz/product/retail/fan/image/400x400/5009708.png?w=384
Sunny Crust White Toast Bread,"{'New World': {'price': np.float64(2.49), 'link': 'https://www.newworld.co.nz/shop/product/5013058_ea_000nw?name=sunny-crust-white-toast-bread'}, ""Pak'nSave"": {'price': np.float64(2.29), 'link': 'https://www.paknsave.co.nz/shop/product/5013058_ea_000pns?name=sunny-crust-white-toast-bread'}, 'Woolworths': {'price': np.float64(8.0), 'link': 'https://www.woolworths.co.nz/shop/productdetails?stockcode=755527&name=paseo-luxury-toilet-paper-8pk-long-roll-white-3-ply'}}",https://a.fsimg.co.nz/product/retail/fan/image/400x400/5013058.png?w=384
Pams White 2Ply Paper Towels,"{'New World': {'price': np.float64(3.29), 'link': 'https://www.newworld.co.nz/shop/product/5003810_ea_000nw?name=pams-white-2ply-paper-towels'}, ""Pak'nSave"": {'price': np.float64(2.79), 'link': 'https://www.paknsave.co.nz/shop/product/5003810_ea_000pns?name=pams-white-2ply-paper-towels'}, 'Woolworths': {'price': np.float64(2.5), 'link': 'https://www.woolworths.co.nz/shop/productdetails?stockcode=60867&name=tuffy-paper-towels-white-2ply'}}",https://a.fsimg.co.nz/product/retail/fan/image/400x400/5003810.png?w=384
Dole Bananas Snack Pack,"{'New World': {'price': np.float64(2.99), 'link': 'https://www.newworld.co.nz/shop/product/5048061_ea_000nw?name=dole-bananas-snack-pack'}, ""Pak'nSave"": {'price': np.float64(3.49), 'link': 'https://www.paknsave.co.nz/shop/product/5046542_kgm_000pns?name=-bananas'}, 'Woolworths': {'price': np.float64(15.0), 'link': 'https://www.woolworths.co.nz/shop/productdetails?stockcode=443877&name=paseo-luxury-toilet-paper-24pk-3-ply-value-pack'}}",https://a.fsimg.co.nz/product/retail/fan/image/400x400/5048061.png?w=384
Gold Kiwifruit,"{'New World': {'price': np.float64(8.99), 'link': 'https://www.newworld.co.nz/shop/product/5039977_kgm_000nw?name=-gold-kiwifruit'}, ""Pak'nSave"": {'price': np.float64(5.99), 'link': 'https://www.paknsave.co.nz/shop/product/5009653_ea_000pns?name=whittaker%27s-almond-gold-33%25-cocoa-milk-chocolate-block'}, 'Woolworths': {'price': np.float64(5.0), 'link': 'https://www.woolworths.co.nz/shop/productdetails?stockcode=212041&name=woolworths-kiwifruit-red'}}",https://a.fsimg.co.nz/product/retail/fan/image/400x400/5039977.png?w=384
Ciabatta Rolls,"{'New World': {'price': np.float64(5.49), 'link': 'https://www.newworld.co.nz/shop/product/5100099_ea_000nw?name=-ciabatta-rolls'}, ""Pak'nSave"": {'price': np.float64(6.79), 'link': 'https://www.paknsave.co.nz/shop/product/5018101_ea_000pns?name=purex-mega-long-white-2-ply-toilet-rolls'}, 'Woolworths': {'price': np.float64(3.8), 'link': 'https://www.woolworths.co.nz/shop/productdetails?stockcode=324762&name=woolworths-bread-rolls-dinner'}}",https://a.fsimg.co.nz/product/retail/fan/image/400x400/5100099.png?w=384
